######################################################################
#
# 	CONDITIONS OF USE
# ____________________________________________________________________
# 
# 
# The files are freely available for download and use on the condition 
# that APNIC will not be held responsible for any loss or damage 
# arising from the use of the information contained in these reports.
# 
# APNIC endeavours to the best of its ability to ensure the accuracy 
# of these reports; however, APNIC makes no guarantee in this regard.
# 
# In particular, it should be noted that these reports seek to 
# indicate where resources were first allocated or assigned. It is not
# intended that these reports be considered as an authoritative 
# statement of the location in which any specific resource may 
# currently be in use.
# 
# For more information see: 
#
#       https://www.apnic.net/db/rir-stats-format.html
# or
#	ftp://ftp.apnic.net/pub/apnic/stats/apnic/README.TXT
#
######################################################################
#
2|apnic|20121022|28464|19850701|20121019|+1000
apnic|PK|ipv4|42.201.128.0|32768|20110317|allocated
apnic|CN|ipv4|42.202.0.0|131072|20110317|allocated
apnic|CN|ipv4|42.204.0.0|262144|20110318|allocated
apnic|CN|ipv4|42.208.0.0|1048576|20110216|allocated
apnic|CN|ipv4|42.224.0.0|1048576|20110217|allocated
apnic|CN|ipv4|42.240.0.0|32768|20110412|allocated
apnic|CN|ipv4|42.240.128.0|32768|20110322|allocated
apnic|AU|ipv4|42.241.0.0|65536|20110322|allocated
apnic|CN|ipv4|42.242.0.0|131072|20110317|allocated
apnic|CN|ipv4|42.244.0.0|262144|20110318|allocated
apnic|CN|ipv4|42.248.0.0|524288|20110317|allocated
apnic|JP|ipv4|43.0.0.0|8388608|19890221|allocated
apnic|JP|ipv4|43.128.0.0|4194304|19890221|allocated
apnic|JP|ipv4|43.192.0.0|2097152|19890221|allocated
apnic|JP|ipv4|43.232.0.0|262144|20090723|allocated
apnic|JP|ipv4|43.244.0.0|65536|20090723|allocated
apnic|JP|ipv4|43.253.0.0|65536|20090723|allocated
apnic|ID|ipv4|49.0.0.0|1024|20110412|allocated
apnic|ID|ipv4|49.0.4.0|1024|20101025|allocated
apnic|AU|ipv4|49.0.8.0|2048|20101026|allocated
apnic|JP|ipv4|49.0.16.0|2048|20101101|allocated
apnic|ID|ipv4|49.0.24.0|1024|20101105|assigned
apnic|NZ|ipv4|49.0.28.0|1024|20101105|allocated
apnic|BD|ipv4|49.0.32.0|8192|20101027|allocated
apnic|TH|ipv4|49.0.64.0|16384|20101026|allocated
apnic|MN|ipv4|49.0.128.0|32768|20101105|allocated
apnic|KR|ipv4|49.1.0.0|65536|20101008|allocated
apnic|AU|ipv4|49.2.0.0|131072|20100913|allocated
apnic|CN|ipv4|49.4.0.0|262144|20100922|allocated
apnic|KR|ipv4|49.8.0.0|262144|20101011|allocated
apnic|IN|ipv4|49.12.0.0|131072|20101021|allocated
apnic|IN|ipv4|49.14.0.0|131072|20101027|allocated
apnic|KR|ipv4|49.16.0.0|1048576|20101013|allocated
apnic|IN|ipv4|49.32.0.0|1048576|20101027|allocated
apnic|TH|ipv4|49.48.0.0|131072|20100920|allocated
apnic|KR|ipv4|49.50.0.0|1024|20110311|allocated
apnic|ID|ipv4|49.50.4.0|1024|20101026|assigned
apnic|ID|ipv4|49.50.8.0|1024|20101028|assigned
apnic|MY|ipv4|49.50.12.0|1024|20101028|allocated
apnic|KR|ipv4|49.50.16.0|4096|20101101|allocated
apnic|KR|ipv4|49.50.32.0|8192|20101101|allocated
apnic|IN|ipv4|49.50.64.0|16384|20101029|allocated
apnic|KR|ipv4|49.50.128.0|16384|20101105|allocated
apnic|NZ|ipv4|49.50.192.0|8192|20101105|allocated
apnic|NZ|ipv4|49.50.224.0|2048|20101105|allocated
apnic|TH|ipv4|49.50.232.0|1024|20101108|allocated
apnic|MY|ipv4|49.50.236.0|1024|20101108|allocated
apnic|NZ|ipv4|49.50.240.0|4096|20101108|allocated
apnic|CN|ipv4|49.51.0.0|65536|20110407|allocated
apnic|CN|ipv4|49.52.0.0|262144|20101004|allocated
apnic|KR|ipv4|49.56.0.0|524288|20101013|allocated
apnic|CN|ipv4|49.64.0.0|2097152|20101115|allocated
apnic|JP|ipv4|49.96.0.0|1048576|20101119|allocated
apnic|CN|ipv4|49.112.0.0|524288|20101022|allocated
apnic|CN|ipv4|49.120.0.0|262144|20101004|allocated
apnic|MY|ipv4|49.124.0.0|131072|20101004|allocated
apnic|NP|ipv4|49.126.0.0|65536|20101012|allocated
apnic|AU|ipv4|49.127.0.0|65536|20110407|allocated
apnic|CN|ipv4|49.128.0.0|256|20110414|allocated
apnic|AU|ipv4|49.128.1.0|256|20100914|assigned
apnic|CN|ipv4|49.128.2.0|512|20110414|allocated
apnic|SG|ipv4|49.128.8.0|1024|20101029|allocated
apnic|AU|ipv4|49.128.12.0|1024|20101102|allocated
apnic|JP|ipv4|49.128.16.0|2048|20101108|allocated
apnic|JP|ipv4|49.128.24.0|2048|20101108|allocated
apnic|SG|ipv4|49.128.32.0|8192|20101101|allocated
apnic|TW|ipv4|49.128.64.0|8192|20101103|allocated
apnic|JP|ipv4|49.128.96.0|1024|20101108|allocated
apnic|JP|ipv4|49.128.100.0|1024|20101109|allocated
apnic|GU|ipv4|49.128.104.0|1024|20101110|allocated
apnic|IN|ipv4|49.128.108.0|1024|20101110|allocated
apnic|TW|ipv4|49.128.112.0|4096|20101109|allocated
apnic|JP|ipv4|49.128.128.0|8192|20101108|allocated
apnic|IN|ipv4|49.128.160.0|4096|20101110|allocated
apnic|ID|ipv4|49.128.176.0|2048|20101110|allocated
apnic|ID|ipv4|49.128.184.0|1024|20101111|assigned
apnic|ID|ipv4|49.128.188.0|1024|20101115|allocated
apnic|KR|ipv4|49.128.192.0|8192|20101110|allocated
apnic|AU|ipv4|49.128.224.0|8192|20101111|allocated
apnic|JP|ipv4|49.129.0.0|65536|20101014|allocated
apnic|HK|ipv4|49.130.0.0|131072|20101008|allocated
apnic|JP|ipv4|49.132.0.0|262144|20101004|allocated
apnic|IN|ipv4|49.136.0.0|262144|20101025|allocated
apnic|CN|ipv4|49.140.0.0|131072|20101029|allocated
apnic|KR|ipv4|49.142.0.0|65536|20101110|allocated
apnic|KR|ipv4|49.143.0.0|32768|20101110|allocated
apnic|KR|ipv4|49.143.128.0|16384|20101110|allocated
apnic|KR|ipv4|49.143.192.0|8192|20101112|allocated
apnic|AU|ipv4|49.143.224.0|1024|20101116|allocated
apnic|NZ|ipv4|49.143.228.0|1024|20101118|allocated
apnic|HK|ipv4|49.143.232.0|1024|20101118|allocated
apnic|AU|ipv4|49.143.236.0|1024|20101119|allocated
apnic|JP|ipv4|49.143.240.0|2048|20101119|allocated
apnic|AU|ipv4|49.143.248.0|1024|20101119|allocated
apnic|IN|ipv4|49.143.252.0|1024|20101122|allocated
apnic|PH|ipv4|49.144.0.0|524288|20101122|allocated
apnic|CN|ipv4|49.152.0.0|262144|20101123|allocated
apnic|MN|ipv4|49.156.0.0|1024|20101123|allocated
apnic|JP|ipv4|49.156.4.0|1024|20101123|allocated
apnic|JP|ipv4|49.156.8.0|2048|20101123|allocated
apnic|AU|ipv4|49.156.16.0|1024|20101124|allocated
apnic|ID|ipv4|49.156.20.0|1024|20101125|allocated
apnic|AU|ipv4|49.156.24.0|2048|20101125|allocated
apnic|KH|ipv4|49.156.32.0|4096|20101125|allocated
apnic|NU|ipv4|49.156.48.0|1024|20101126|allocated
apnic|VN|ipv4|49.156.52.0|1024|20101130|allocated
apnic|ID|ipv4|49.156.56.0|2048|20101201|allocated
apnic|IN|ipv4|49.156.64.0|16384|20101126|allocated
apnic|IN|ipv4|49.156.128.0|8192|20101126|allocated
apnic|JP|ipv4|49.156.160.0|8192|20101126|allocated
apnic|JP|ipv4|49.156.192.0|16384|20101126|allocated
apnic|PH|ipv4|49.157.0.0|65536|20101126|allocated
apnic|TW|ipv4|49.158.0.0|131072|20101123|allocated
apnic|KR|ipv4|49.160.0.0|1048576|20101201|allocated
apnic|AU|ipv4|49.176.0.0|1048576|20101202|allocated
apnic|AU|ipv4|49.192.0.0|524288|20101202|allocated
apnic|IN|ipv4|49.200.0.0|262144|20101206|allocated
apnic|IN|ipv4|49.204.0.0|262144|20101206|allocated
apnic|CN|ipv4|49.208.0.0|131072|20101206|allocated
apnic|CN|ipv4|49.210.0.0|131072|20101207|allocated
apnic|JP|ipv4|49.212.0.0|65536|20101207|allocated
apnic|HK|ipv4|49.213.0.0|4096|20101207|allocated
apnic|AU|ipv4|49.213.16.0|4096|20101209|allocated
apnic|IN|ipv4|49.213.32.0|8192|20101209|allocated
apnic|VN|ipv4|49.213.64.0|16384|20101208|allocated
apnic|TW|ipv4|49.213.128.0|32768|20101208|allocated
apnic|TW|ipv4|49.214.0.0|131072|20101207|allocated
apnic|TW|ipv4|49.216.0.0|262144|20101207|allocated
apnic|CN|ipv4|49.220.0.0|262144|20101209|allocated
apnic|NZ|ipv4|49.224.0.0|262144|20101124|allocated
apnic|TH|ipv4|49.228.0.0|131072|20101125|allocated
apnic|TH|ipv4|49.230.0.0|65536|20101125|allocated
apnic|TH|ipv4|49.231.0.0|8192|20101125|allocated
apnic|TH|ipv4|49.231.32.0|8192|20101125|allocated
apnic|TH|ipv4|49.231.64.0|16384|20101125|allocated
apnic|TH|ipv4|49.231.128.0|32768|20101125|allocated
apnic|CN|ipv4|49.232.0.0|262144|20101126|allocated
apnic|IN|ipv4|49.236.0.0|16384|20101129|allocated
apnic|KR|ipv4|49.236.64.0|16384|20101129|allocated
apnic|KR|ipv4|49.236.128.0|16384|20101130|allocated
apnic|MY|ipv4|49.236.192.0|4096|20101130|allocated
apnic|VN|ipv4|49.236.208.0|1024|20101201|allocated
apnic|NP|ipv4|49.236.212.0|1024|20101202|allocated
apnic|ID|ipv4|49.236.216.0|2048|20101203|allocated
apnic|JP|ipv4|49.236.224.0|2048|20101206|allocated
apnic|JP|ipv4|49.236.232.0|2048|20101209|allocated
apnic|AU|ipv4|49.236.240.0|4096|20101207|allocated
apnic|TH|ipv4|49.237.0.0|65536|20101206|allocated
apnic|JP|ipv4|49.238.0.0|8192|20101206|allocated
apnic|IN|ipv4|49.238.32.0|8192|20101207|allocated
apnic|KR|ipv4|49.238.64.0|16384|20101206|allocated
apnic|KR|ipv4|49.238.128.0|32768|20101206|allocated
apnic|CN|ipv4|49.239.0.0|16384|20101206|allocated
apnic|JP|ipv4|49.239.64.0|16384|20101206|allocated
apnic|KR|ipv4|49.239.128.0|16384|20101206|allocated
apnic|CN|ipv4|49.239.192.0|16384|20101207|allocated
apnic|JP|ipv4|49.240.0.0|262144|20101029|allocated
apnic|NP|ipv4|49.244.0.0|65536|20101111|allocated
apnic|SG|ipv4|49.245.0.0|65536|20101111|allocated
apnic|KR|ipv4|49.246.0.0|16384|20101116|allocated
apnic|KR|ipv4|49.246.64.0|16384|20101119|allocated
apnic|VN|ipv4|49.246.128.0|16384|20101122|allocated
apnic|VN|ipv4|49.246.192.0|8192|20101122|allocated
apnic|CN|ipv4|49.246.224.0|8192|20101123|allocated
apnic|KR|ipv4|49.247.0.0|65536|20101119|allocated
apnic|IN|ipv4|49.248.0.0|32768|20101008|allocated
apnic|IN|ipv4|49.248.128.0|16384|20101008|allocated
apnic|IN|ipv4|49.248.192.0|8192|20101008|allocated
apnic|IN|ipv4|49.248.224.0|4096|20101008|allocated
apnic|IN|ipv4|49.248.240.0|1024|20111229|allocated
apnic|IN|ipv4|49.248.244.0|512|20111229|allocated
apnic|IN|ipv4|49.248.246.0|512|20101008|allocated
apnic|IN|ipv4|49.248.248.0|2048|20101008|allocated
apnic|IN|ipv4|49.249.0.0|8192|20101008|allocated
apnic|IN|ipv4|49.249.32.0|256|20120105|allocated
apnic|IN|ipv4|49.249.33.0|256|20120105|allocated
apnic|IN|ipv4|49.249.34.0|512|20120105|allocated
apnic|IN|ipv4|49.249.36.0|1024|20120105|allocated
apnic|IN|ipv4|49.249.40.0|2048|20120105|allocated
apnic|IN|ipv4|49.249.48.0|4096|20101008|allocated
apnic|IN|ipv4|49.249.64.0|16384|20101008|allocated
apnic|IN|ipv4|49.249.128.0|32768|20101008|allocated
apnic|JP|ipv4|49.250.0.0|131072|20101008|allocated
apnic|JP|ipv4|49.252.0.0|131072|20101008|allocated
apnic|KR|ipv4|49.254.0.0|65536|20101029|allocated
apnic|AU|ipv4|49.255.0.0|65536|20110301|allocated
apnic|JP|ipv4|58.0.0.0|131072|20050106|allocated
apnic|IN|ipv4|58.2.0.0|65536|20050110|allocated
apnic|JP|ipv4|58.3.0.0|32768|20050304|allocated
apnic|JP|ipv4|58.3.128.0|32768|20060404|allocated
apnic|JP|ipv4|58.4.0.0|131072|20050118|allocated
apnic|AU|ipv4|58.6.0.0|32768|20050128|allocated
apnic|AU|ipv4|58.6.128.0|32768|20060302|allocated
apnic|AU|ipv4|58.7.0.0|65536|20060302|allocated
apnic|TH|ipv4|58.8.0.0|131072|20050208|allocated
apnic|TH|ipv4|58.10.0.0|131072|20050317|allocated
apnic|JP|ipv4|58.12.0.0|131072|20050222|allocated
apnic|CN|ipv4|58.14.0.0|131072|20050224|allocated
apnic|CN|ipv4|58.16.0.0|65536|20050125|allocated
apnic|CN|ipv4|58.17.0.0|32768|20050201|allocated
apnic|CN|ipv4|58.17.128.0|32768|20050215|allocated
apnic|CN|ipv4|58.18.0.0|65536|20050301|allocated
apnic|CN|ipv4|58.19.0.0|65536|20050309|allocated
apnic|CN|ipv4|58.20.0.0|65536|20050331|allocated
apnic|CN|ipv4|58.21.0.0|65536|20050803|allocated
apnic|CN|ipv4|58.22.0.0|131072|20050429|allocated
apnic|CN|ipv4|58.24.0.0|131072|20050303|allocated
apnic|MY|ipv4|58.26.0.0|65536|20050303|allocated
apnic|MY|ipv4|58.27.0.0|32768|20050303|allocated
apnic|PK|ipv4|58.27.128.0|32768|20060919|allocated
apnic|NZ|ipv4|58.28.0.0|65536|20050307|allocated
apnic|KR|ipv4|58.29.0.0|65536|20061010|allocated
apnic|CN|ipv4|58.30.0.0|131072|20050316|allocated
apnic|CN|ipv4|58.32.0.0|524288|20050128|allocated
apnic|CN|ipv4|58.40.0.0|131072|20050128|allocated
apnic|CN|ipv4|58.42.0.0|65536|20050526|allocated
apnic|CN|ipv4|58.43.0.0|65536|20050817|allocated
apnic|CN|ipv4|58.44.0.0|262144|20050329|allocated
apnic|CN|ipv4|58.48.0.0|524288|20050523|allocated
apnic|CN|ipv4|58.56.0.0|131072|20050622|allocated
apnic|CN|ipv4|58.58.0.0|65536|20050622|allocated
apnic|CN|ipv4|58.59.0.0|32768|20050622|allocated
apnic|CN|ipv4|58.59.128.0|32768|20050916|allocated
apnic|CN|ipv4|58.60.0.0|262144|20050816|allocated
apnic|TH|ipv4|58.64.0.0|32768|20050316|allocated
apnic|HK|ipv4|58.64.128.0|32768|20060919|allocated
apnic|SG|ipv4|58.65.0.0|8192|20050317|allocated
apnic|JP|ipv4|58.65.32.0|8192|20060921|allocated
apnic|KR|ipv4|58.65.64.0|16384|20050322|allocated
apnic|PK|ipv4|58.65.128.0|8192|20050330|allocated
apnic|PK|ipv4|58.65.160.0|8192|20051127|allocated
apnic|PK|ipv4|58.65.192.0|8192|20050401|allocated
apnic|BD|ipv4|58.65.224.0|2048|20060607|allocated
apnic|CN|ipv4|58.65.232.0|2048|20110412|allocated
apnic|ID|ipv4|58.65.240.0|2048|20060612|allocated
apnic|AU|ipv4|58.65.248.0|2048|20060613|allocated
apnic|CN|ipv4|58.66.0.0|131072|20050321|allocated
apnic|IN|ipv4|58.68.0.0|32768|20050321|allocated
apnic|CN|ipv4|58.68.128.0|32768|20060927|allocated
apnic|PH|ipv4|58.69.0.0|65536|20050401|allocated
apnic|JP|ipv4|58.70.0.0|65536|20050405|allocated
apnic|PH|ipv4|58.71.0.0|32768|20050401|allocated
apnic|MY|ipv4|58.71.128.0|32768|20050318|allocated
apnic|KR|ipv4|58.72.0.0|524288|20050316|allocated
apnic|JP|ipv4|58.80.0.0|131072|20050329|allocated
apnic|CN|ipv4|58.82.0.0|32768|20050330|allocated
apnic|SG|ipv4|58.82.128.0|32768|20050330|allocated
apnic|CN|ipv4|58.83.0.0|65536|20050330|allocated
apnic|AU|ipv4|58.84.64.0|16384|20050413|allocated
apnic|AU|ipv4|58.84.128.0|16384|20050414|allocated
apnic|AU|ipv4|58.84.192.0|4096|20050414|allocated
apnic|AU|ipv4|58.84.208.0|2048|20060921|allocated
apnic|AU|ipv4|58.84.216.0|2048|20081119|allocated
apnic|NZ|ipv4|58.84.224.0|4096|20060925|allocated
apnic|JP|ipv4|58.84.240.0|4096|20101221|allocated
apnic|JP|ipv4|58.85.0.0|65536|20050411|allocated
apnic|TW|ipv4|58.86.0.0|65536|20050411|allocated
apnic|AU|ipv4|58.87.0.0|4096|20050418|allocated
apnic|JP|ipv4|58.87.16.0|4096|20060921|allocated
apnic|KR|ipv4|58.87.32.0|8192|20060925|allocated
apnic|CN|ipv4|58.87.64.0|16384|20050408|allocated
apnic|JP|ipv4|58.87.128.0|32768|20050530|allocated
apnic|JP|ipv4|58.88.0.0|131072|20050329|allocated
apnic|JP|ipv4|58.90.0.0|131072|20050331|allocated
apnic|JP|ipv4|58.92.0.0|262144|20050331|allocated
apnic|AU|ipv4|58.96.0.0|32768|20050411|allocated
apnic|AU|ipv4|58.96.128.0|8192|20061010|allocated
apnic|HK|ipv4|58.96.160.0|8192|20101216|allocated
apnic|AU|ipv4|58.96.192.0|16384|20081118|allocated
apnic|TH|ipv4|58.97.0.0|32768|20061011|allocated
apnic|BD|ipv4|58.97.128.0|32768|20110107|allocated
apnic|JP|ipv4|58.98.0.0|65536|20050413|allocated
apnic|TW|ipv4|58.99.0.0|16384|20050429|allocated
apnic|TW|ipv4|58.99.64.0|16384|20060324|allocated
apnic|CN|ipv4|58.99.128.0|32768|20061012|allocated
apnic|CN|ipv4|58.100.0.0|131072|20050415|allocated
apnic|KR|ipv4|58.102.0.0|131072|20050517|allocated
apnic|AU|ipv4|58.104.0.0|131072|20050422|allocated
apnic|AU|ipv4|58.106.0.0|65536|20050422|allocated
apnic|AU|ipv4|58.107.0.0|65536|20060224|allocated
apnic|AU|ipv4|58.108.0.0|131072|20060224|allocated
apnic|AU|ipv4|58.110.0.0|65536|20060224|allocated
apnic|AU|ipv4|58.111.0.0|65536|20061110|allocated
apnic|JP|ipv4|58.112.0.0|131072|20050428|allocated
apnic|TW|ipv4|58.114.0.0|131072|20070118|allocated
apnic|CN|ipv4|58.116.0.0|262144|20050511|allocated
apnic|KR|ipv4|58.120.0.0|524288|20050428|allocated
apnic|CN|ipv4|58.128.0.0|524288|20050511|allocated
apnic|TH|ipv4|58.136.0.0|65536|20050523|allocated
apnic|TH|ipv4|58.137.0.0|65536|20060403|allocated
apnic|JP|ipv4|58.138.0.0|32768|20050524|allocated
apnic|JP|ipv4|58.138.128.0|16384|20060221|allocated
apnic|KR|ipv4|58.138.192.0|16384|20060803|allocated
apnic|MY|ipv4|58.139.0.0|65536|20050525|allocated
apnic|KR|ipv4|58.140.0.0|262144|20050524|allocated
apnic|CN|ipv4|58.144.0.0|65536|20050525|allocated
apnic|KR|ipv4|58.145.0.0|32768|20050530|allocated
apnic|AU|ipv4|58.145.128.0|8192|20050602|allocated
apnic|JP|ipv4|58.145.160.0|2048|20060614|allocated
apnic|ID|ipv4|58.145.168.0|2048|20060614|allocated
apnic|JP|ipv4|58.145.176.0|2048|20101230|allocated
apnic|BD|ipv4|58.145.184.0|2048|20060615|allocated
apnic|SG|ipv4|58.145.192.0|16384|20050614|allocated
apnic|JP|ipv4|58.146.0.0|16384|20050606|allocated
apnic|JP|ipv4|58.146.64.0|8192|20060123|allocated
apnic|IN|ipv4|58.146.96.0|8192|20070119|allocated
apnic|SG|ipv4|58.146.128.0|16384|20050615|allocated
apnic|KR|ipv4|58.146.192.0|16384|20060906|allocated
apnic|TH|ipv4|58.147.0.0|32768|20050616|allocated
apnic|AF|ipv4|58.147.128.0|8192|20050615|allocated
apnic|JP|ipv4|58.147.160.0|2048|20060613|allocated
apnic|BD|ipv4|58.147.168.0|2048|20060613|allocated
apnic|KR|ipv4|58.147.176.0|2048|20110106|allocated
apnic|ID|ipv4|58.147.184.0|2048|20060619|allocated
apnic|JP|ipv4|58.147.192.0|8192|20050603|allocated
apnic|JP|ipv4|58.147.224.0|8192|20050701|allocated
apnic|KR|ipv4|58.148.0.0|262144|20050526|allocated
apnic|HK|ipv4|58.152.0.0|131072|20050601|allocated
apnic|CN|ipv4|58.154.0.0|131072|20060918|allocated
apnic|JP|ipv4|58.156.0.0|131072|20050607|allocated
apnic|JP|ipv4|58.158.0.0|131072|20050726|allocated
apnic|AU|ipv4|58.160.0.0|524288|20050530|allocated
apnic|AU|ipv4|58.168.0.0|262144|20060124|allocated
apnic|AU|ipv4|58.172.0.0|262144|20060213|allocated
apnic|HK|ipv4|58.176.0.0|131072|20050607|allocated
apnic|AU|ipv4|58.178.0.0|65536|20050615|allocated
apnic|AU|ipv4|58.179.0.0|65536|20060329|allocated
apnic|KR|ipv4|58.180.0.0|65536|20050615|allocated
apnic|KR|ipv4|58.181.0.0|16384|20050616|allocated
apnic|AU|ipv4|58.181.64.0|8192|20050701|allocated
apnic|PK|ipv4|58.181.96.0|4096|20060926|allocated
apnic|PK|ipv4|58.181.112.0|4096|20090729|allocated
apnic|TH|ipv4|58.181.128.0|32768|20050718|allocated
apnic|SG|ipv4|58.182.0.0|65536|20050615|allocated
apnic|JP|ipv4|58.183.0.0|32768|20061013|allocated
apnic|JP|ipv4|58.183.128.0|32768|20070924|allocated
apnic|KR|ipv4|58.184.0.0|65536|20050628|allocated
apnic|SG|ipv4|58.185.0.0|32768|20050630|allocated
apnic|SG|ipv4|58.185.128.0|32768|20060111|allocated
apnic|VN|ipv4|58.186.0.0|131072|20050714|allocated
apnic|JP|ipv4|58.188.0.0|262144|20050711|allocated
apnic|CN|ipv4|58.192.0.0|131072|20050519|allocated
apnic|CN|ipv4|58.194.0.0|131072|20050526|allocated
apnic|CN|ipv4|58.196.0.0|131072|20050617|allocated
apnic|CN|ipv4|58.198.0.0|131072|20060711|allocated
apnic|CN|ipv4|58.200.0.0|524288|20050526|allocated
apnic|CN|ipv4|58.208.0.0|1048576|20050624|allocated
apnic|KR|ipv4|58.224.0.0|1048576|20050627|allocated
apnic|CN|ipv4|58.240.0.0|131072|20050603|allocated
apnic|CN|ipv4|58.242.0.0|131072|20050603|allocated
apnic|CN|ipv4|58.244.0.0|131072|20050803|allocated
apnic|CN|ipv4|58.246.0.0|131072|20050616|allocated
apnic|CN|ipv4|58.248.0.0|524288|20050617|allocated
apnic|KR|ipv4|59.0.0.0|2097152|20040802|allocated
apnic|CN|ipv4|59.32.0.0|524288|20040802|allocated
apnic|CN|ipv4|59.40.0.0|131072|20040802|allocated
apnic|CN|ipv4|59.42.0.0|65536|20040802|allocated
apnic|CN|ipv4|59.43.0.0|65536|20050520|allocated
apnic|CN|ipv4|59.44.0.0|262144|20040817|allocated
apnic|CN|ipv4|59.48.0.0|65536|20041022|allocated
apnic|CN|ipv4|59.49.0.0|32768|20041022|allocated
apnic|CN|ipv4|59.49.128.0|32768|20041117|allocated
apnic|CN|ipv4|59.50.0.0|65536|20041117|allocated
apnic|CN|ipv4|59.51.0.0|32768|20050329|allocated
apnic|CN|ipv4|59.51.128.0|32768|20050526|allocated
apnic|CN|ipv4|59.52.0.0|262144|20050208|allocated
apnic|CN|ipv4|59.56.0.0|262144|20041118|allocated
apnic|CN|ipv4|59.60.0.0|131072|20041118|allocated
apnic|CN|ipv4|59.62.0.0|131072|20050208|allocated
apnic|CN|ipv4|59.64.0.0|262144|20040810|allocated
apnic|CN|ipv4|59.68.0.0|262144|20040829|allocated
apnic|CN|ipv4|59.72.0.0|131072|20040909|allocated
apnic|CN|ipv4|59.74.0.0|131072|20041019|allocated
apnic|CN|ipv4|59.76.0.0|65536|20041019|allocated
apnic|CN|ipv4|59.77.0.0|65536|20050405|allocated
apnic|CN|ipv4|59.78.0.0|131072|20050405|allocated
apnic|CN|ipv4|59.80.0.0|262144|20040817|allocated
apnic|JP|ipv4|59.84.0.0|131072|20040824|allocated
apnic|JP|ipv4|59.86.0.0|32768|20040824|allocated
apnic|JP|ipv4|59.86.128.0|8192|20040824|allocated
apnic|AU|ipv4|59.86.160.0|8192|20060929|allocated
apnic|KR|ipv4|59.86.192.0|16384|20060714|allocated
apnic|JP|ipv4|59.87.0.0|65536|20041001|allocated
apnic|IN|ipv4|59.88.0.0|524288|20040906|allocated
apnic|IN|ipv4|59.96.0.0|262144|20040906|allocated
apnic|AU|ipv4|59.100.0.0|131072|20060808|allocated
apnic|AU|ipv4|59.102.0.0|32768|20060808|allocated
apnic|TW|ipv4|59.102.128.0|32768|20101217|allocated
apnic|PK|ipv4|59.103.0.0|65536|20070925|allocated
apnic|TW|ipv4|59.104.0.0|131072|20041006|allocated
apnic|JP|ipv4|59.106.0.0|65536|20041013|allocated
apnic|CN|ipv4|59.107.0.0|32768|20041014|allocated
apnic|CN|ipv4|59.107.128.0|32768|20060322|allocated
apnic|CN|ipv4|59.108.0.0|131072|20041015|allocated
apnic|CN|ipv4|59.110.0.0|131072|20060919|allocated
apnic|TW|ipv4|59.112.0.0|524288|20040909|allocated
apnic|TW|ipv4|59.120.0.0|262144|20040909|allocated
apnic|TW|ipv4|59.124.0.0|262144|20051018|allocated
apnic|JP|ipv4|59.128.0.0|1048576|20041019|allocated
apnic|IN|ipv4|59.144.0.0|131072|20041020|allocated
apnic|JP|ipv4|59.146.0.0|65536|20050804|allocated
apnic|JP|ipv4|59.147.0.0|65536|20051223|allocated
apnic|HK|ipv4|59.148.0.0|131072|20041103|allocated
apnic|KR|ipv4|59.150.0.0|65536|20041108|allocated
apnic|CN|ipv4|59.151.0.0|32768|20041109|allocated
apnic|JP|ipv4|59.151.128.0|16384|20061013|allocated
apnic|KR|ipv4|59.151.192.0|16384|20061018|allocated
apnic|BD|ipv4|59.152.0.0|4096|20041110|allocated
apnic|BD|ipv4|59.152.88.0|2048|20041110|allocated
apnic|BD|ipv4|59.152.96.0|4096|20041110|allocated
apnic|KR|ipv4|59.152.128.0|16384|20061018|allocated
apnic|HK|ipv4|59.152.192.0|8192|20061019|allocated
apnic|HK|ipv4|59.152.224.0|8192|20080110|allocated
apnic|AU|ipv4|59.154.0.0|65536|20041116|allocated
apnic|CN|ipv4|59.155.0.0|65536|20061020|allocated
apnic|JP|ipv4|59.156.0.0|131072|20041118|allocated
apnic|JP|ipv4|59.158.0.0|131072|20041119|allocated
apnic|IN|ipv4|59.160.0.0|262144|20041122|allocated
apnic|IN|ipv4|59.164.0.0|131072|20041122|allocated
apnic|JP|ipv4|59.166.0.0|65536|20041123|allocated
apnic|AU|ipv4|59.167.0.0|32768|20041124|allocated
apnic|AU|ipv4|59.167.128.0|32768|20050914|allocated
apnic|JP|ipv4|59.168.0.0|262144|20041123|allocated
apnic|CN|ipv4|59.172.0.0|131072|20060815|allocated
apnic|CN|ipv4|59.174.0.0|131072|20070420|allocated
apnic|IN|ipv4|59.176.0.0|524288|20041130|allocated
apnic|IN|ipv4|59.184.0.0|131072|20041130|allocated
apnic|KR|ipv4|59.186.0.0|131072|20041203|allocated
apnic|HK|ipv4|59.188.0.0|65536|20041215|allocated
apnic|SG|ipv4|59.189.0.0|65536|20041215|allocated
apnic|JP|ipv4|59.190.0.0|65536|20041217|allocated
apnic|CN|ipv4|59.191.0.0|32768|20041223|allocated
apnic|JP|ipv4|59.191.128.0|16384|20061024|allocated
apnic|AU|ipv4|59.191.192.0|8192|20061026|allocated
apnic|AU|ipv4|59.191.224.0|2048|20071001|allocated
apnic|AU|ipv4|59.191.232.0|2048|20101222|allocated
apnic|CN|ipv4|59.191.240.0|4096|20071001|allocated
apnic|CN|ipv4|59.192.0.0|4194304|20041223|allocated
apnic|CN|ipv4|60.0.0.0|524288|20040329|allocated
